service_name,service_url,layer_namespace,layer_name,layer_size_bytes,error,timeout_secs
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_migration_satellite_350k_450k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5003 milliseconds with 1810432 bytes received,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_migration_satellite_3m_100m,1205496,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_migration_satellite_40k_80k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5007 milliseconds with 0 bytes received,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_migration_satellite_450k_650k,7969208,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_migration_satellite_650k_1250k,8033160,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_migration_satellite_80k_150k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 538974 bytes received,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_0_80k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5008 milliseconds with 0 bytes received,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_1_1250k_3m,3313232,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_005_150k_250k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5006 milliseconds with 1794048 bytes received,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_01_250k_350k,27543984,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_015_350k_450k,22487008,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_2_3m_90m,1336888,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_02_450k_650k,18553640,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_05_650k_1250k,7400416,NA,5
geology_coastal_behavior,https://drive.emodnet-geology.eu/geoserver/tno/wfs,tno,coastal_type_20210501_0025_80k_150k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5007 milliseconds with 1251558 bytes received,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,geological_event_distribution_100k,2355760,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,geological_event_distribution_250k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5005 milliseconds with 2293760 bytes received,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,tectonics_lin_100k,10786952,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,quaternary_tectonics_lin_250k,6048168,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,earthquakes_pt_100k,5049032,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,mud_volc_fluid_emis_pt_100k,545832,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,mud_volc_fluid_emis_pt_250k,492672,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,mud_volc_fluid_emis_pol_100k,5940352,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,mud_volc_fluid_emis_pol_250k,928064,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,landslide_pt_100k,61296,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,landslide_pt_250k,137432,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,landslide_pol_100k,3342144,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,landslide_pol_250k,4185672,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,landslide_lin_100k,623624,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,landslide_lin_250k,1248984,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,volcanic_center_lin_100k,701240,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,volcanic_center_lin_250k,237128,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,volcanic_center_pt_100k,724824,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,volcanic_center_pt_250k,340528,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,volcanic_center_pol_100k,3679064,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,volcanic_center_pol_250k,2783488,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,tsunami_pt2,144456,NA,5
geology_events_and_probabilities,https://drive.emodnet-geology.eu/geoserver/ispra/wfs,ispra,tsunami_pt,195640,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarineAggregatesArea,13696,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarineAggregatesPoint,9177344,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,CobaltRichFerromanganeseCrustsArea,1509328,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,CobaltRichFerromanganeseCrustsPoint,129288,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,EvaporitesArea,624392,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,EvaporitesPoint,296880,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,GasHydratesArea,38032,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,GasHydratesPoint,48928,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarineHydrocarbonsArea,7340416,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarineHydrocarbonsPoint,2252008,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarinePlacerDepositsArea,156640,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarinePlacerDepositsPoint,85432,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarineSapropelArea,34616,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MarineSapropelPoint,15152,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MetalRichSedimentsArea,66736,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,MetalRichSedimentsPoint,40888,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,PhosphoritesArea,708216,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,PhosphoritesPoint,45944,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,PolymetallicNodulesArea,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5007 milliseconds with 147102 bytes received,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,PolymetallicNodulesPoint,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5005 milliseconds with 0 bytes received,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,PolymetallicSulphidesPoint,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 0 bytes received,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,RockPegVeinArea,115112,NA,5
geology_marine_minerals,https://drive.emodnet-geology.eu/geoserver/gsi/wfs,gsi,RockPegVeinPoint,43304,NA,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,geomorphology,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 2573206 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,pre_quaternary_poly,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5006 milliseconds with 2007040 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,pre_quaternary_faults,28069072,NA,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_poly,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5004 milliseconds with 0 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,general_physiographic_features,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5002 milliseconds with 0 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,geomorphology_feature_boundaries,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 0 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,geomorphology_preliminary_features,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 1515520 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,pre_quaternary_age_2021,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 2072576 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,pre_quaternary_faults_2021,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 1081344 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,pre_quaternary_lithology_2021,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5002 milliseconds with 2503070 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_age_gt100k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5002 milliseconds with 0 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_age_lt1000k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 376832 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_age_lt100k_gt300k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5003 milliseconds with 655360 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_age_lt300k_gt1000k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5003 milliseconds with 0 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_lithology_gt100k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5002 milliseconds with 0 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_lithology_lt1000k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5003 milliseconds with 1652958 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_lithology_lt100k_gt300k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 2883006 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,quaternary_lithology_lt300k_gt1000k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 309518 bytes received,5
geology_sea_floor_bedrock,https://drive.emodnet-geology.eu/geoserver/bgr/wfs,bgr,sea_floor_geomorphology,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 2635246 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_100k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5001 milliseconds with 0 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_1m,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 1844014 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_250k,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5004 milliseconds with 0 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,sedimentation_rates,1497520,NA,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_10k_multiscale,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5001 milliseconds with 0 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_15k_multiscale,9264864,NA,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_1k5_multiscale,107720,NA,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_20k_multiscale,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5001 milliseconds with 0 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_25k_multiscale,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5005 milliseconds with 0 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_30k_multiscale,210384,NA,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_45k_multiscale,350552,NA,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_50k_multiscale,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5005 milliseconds with 0 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_5k_multiscale,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 2707174 bytes received,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_60k_multiscale,251360,NA,5
geology_seabed_substrate_maps,https://drive.emodnet-geology.eu/geoserver/gtk/wfs,gtk,seabed_substrate_70k_multiscale,355080,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,ArchaeologicalPoint,70696,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,ArchaeologicalGeomorphologicalPL,27408,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,ChannelPL,2869584,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,ChannelPG,3786576,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandformPL,672376,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandformPG,6935400,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,Coastal_Submarine-SpringsPoint,130832,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-DeltaPL,20680,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-DeltaPG,1184720,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-EstuaryPL,15760,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-EstuaryPG,761880,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-KarstPoints,220496,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-KarstPG,26016,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,LastGlacialMaximumPL,12152768,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-LagoonPG,587376,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-LakePG,1501096,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-PAlluvialPG,53544,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,Coastline-PalaeocoastlinePL,NA,Timeout was reached: [drive.emodnet-geology.eu] Operation timed out after 5000 milliseconds with 3153920 bytes received,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,Sealevel-IndexPoints,789544,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-SubaerialLandslidePL,13648,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-SubaerialLandslidePoints,13672,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-SubaerialLandslidePG,1035448,NA,5
geology_submerged_landscapes,https://drive.emodnet-geology.eu/geoserver/bgs/wfs,bgs,CoastalLandform-SubmergedForestPoints,139784,NA,5
